time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),daylight_duration (s),sunshine_duration (s),uv_index_max (),uv_index_clear_sky_max (),rain_sum (mm),showers_sum (mm),snowfall_sum (cm),precipitation_sum (mm),precipitation_hours (h),precipitation_probability_max (%),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm),temperature_2m_mean (°C),apparent_temperature_mean (°C),cape_mean (J/kg),cape_max (J/kg),cape_min (J/kg),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),dew_point_2m_mean (°C),dew_point_2m_max (°C),dew_point_2m_min (°C),et0_fao_evapotranspiration_sum (mm),growing_degree_days_base_0_limit_50 (undefined),leaf_wetness_probability_mean (undefined),precipitation_probability_mean (%),precipitation_probability_min (%),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),snowfall_water_equivalent_sum (mm),pressure_msl_mean (hPa),pressure_msl_max (hPa),pressure_msl_min (hPa),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),updraft_max (m/s),visibility_mean (m),visibility_min (m),visibility_max (m),winddirection_10m_dominant (°),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),wet_bulb_temperature_2m_mean (°C),wet_bulb_temperature_2m_max (°C),wet_bulb_temperature_2m_min (°C),vapour_pressure_deficit_max (kPa),soil_moisture_0_to_100cm_mean (undefined),soil_moisture_0_to_10cm_mean (m³/m³),soil_moisture_0_to_7cm_mean (undefined),soil_moisture_28_to_100cm_mean (undefined),soil_moisture_7_to_28cm_mean (undefined),soil_temperature_0_to_100cm_mean (undefined),soil_temperature_0_to_7cm_mean (undefined),soil_temperature_28_to_100cm_mean (undefined),soil_temperature_7_to_28cm_mean (undefined)
2023-09-08,3,27.4,16.3,25.8,16.4,2023-09-07T20:13,2023-09-08T09:06,46335.82,35197.03,5.55,6.20,0.00,0.10,0.00,0.10,1.0,NaN,23.9,42.8,256,17.04,5.01,22.9,20.9,1.7,10.0,0.0,72,100,0,8.9,12.3,4.7,5.01,NaN,NaN,NaN,NaN,44,77,24,0.00,1012.0,1014.3,1009.6,940.5,942.0,938.2,NaN,24140.00,24140.00,24140.00,256,24.0,12.4,7.2,3.2,14.8,15.9,13.7,2.78,NaN,0.132,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-09,3,28.6,17.8,27.1,17.9,2023-09-08T20:14,2023-09-09T09:05,46159.82,30436.16,6.10,6.15,0.00,0.00,0.00,0.00,0.0,NaN,25.6,41.4,125,15.94,4.23,23.0,22.0,22.5,150.0,0.0,65,100,0,11.3,13.9,8.3,4.23,NaN,NaN,NaN,NaN,50,73,28,0.00,1012.2,1013.8,1009.9,940.6,942.1,939.5,NaN,24140.00,24140.00,24140.00,125,19.3,10.1,4.3,1.0,16.0,17.4,14.5,2.82,NaN,0.126,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-10,3,30.1,19.7,26.6,19.8,2023-09-09T20:15,2023-09-10T09:03,45983.90,38476.24,5.55,6.10,0.00,0.00,0.00,0.00,0.0,NaN,22.3,37.8,77,16.49,4.80,24.2,22.9,20.0,100.0,0.0,89,100,2,11.0,13.4,8.4,4.80,NaN,NaN,NaN,NaN,45,67,26,0.00,1007.1,1011.4,1004.6,936.2,939.5,934.3,NaN,24081.67,22740.00,24140.00,77,20.7,11.2,5.8,1.8,16.3,18.0,15.2,3.14,NaN,0.138,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-11,80,33.7,18.5,31.1,17.8,2023-09-10T20:16,2023-09-11T09:01,45808.14,33000.46,5.90,6.10,3.70,0.80,0.00,4.50,5.0,NaN,41.9,94.7,290,18.22,6.01,25.9,24.2,127.1,430.0,0.0,71,100,0,12.6,15.8,9.6,6.01,NaN,NaN,NaN,NaN,48,78,23,0.00,1007.2,1013.8,1001.7,936.7,941.1,932.9,NaN,24140.00,24140.00,24140.00,290,35.7,18.7,5.4,2.8,17.7,19.3,15.9,4.02,NaN,0.134,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-12,80,20.1,15.9,19.2,15.8,2023-09-11T20:18,2023-09-12T08:59,45632.66,0.00,4.50,6.00,5.30,3.50,0.00,8.90,18.0,NaN,18.7,32.4,257,4.80,1.60,17.8,17.1,0.0,0.0,0.0,100,100,95,11.8,14.3,9.0,1.60,NaN,NaN,NaN,NaN,69,85,51,0.00,1015.4,1017.7,1013.9,942.4,944.1,941.0,NaN,22622.50,9040.00,24140.00,257,17.9,8.5,5.8,2.0,14.0,15.5,12.9,1.13,NaN,0.120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-13,80,21.2,14.4,21.1,14.9,2023-09-12T20:19,2023-09-13T08:57,45457.55,28404.99,5.95,5.95,0.10,0.40,0.00,0.40,2.0,NaN,8.7,15.8,58,12.20,2.28,17.8,17.9,2.5,30.0,0.0,90,100,61,12.1,13.9,10.2,2.28,NaN,NaN,NaN,NaN,71,87,50,0.00,1016.0,1017.3,1013.7,942.9,944.1,941.6,NaN,24140.00,24140.00,24140.00,58,8.3,4.0,1.4,0.8,14.2,15.1,12.9,1.24,NaN,0.134,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-14,80,19.2,13.2,18.8,12.9,2023-09-13T20:20,2023-09-14T08:56,45282.94,751.25,4.30,5.90,4.30,0.90,0.00,5.40,14.0,NaN,10.6,18.0,262,7.13,1.52,16.2,16.1,2.1,20.0,0.0,98,100,83,11.8,12.8,10.2,1.52,NaN,NaN,NaN,NaN,76,86,58,0.00,1017.4,1018.3,1015.9,943.8,944.9,943.2,NaN,24140.00,24140.00,24140.00,262,9.8,4.7,4.3,0.8,13.4,14.6,11.2,0.93,NaN,0.159,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15,61,15.3,11.5,15.2,10.8,2023-09-14T20:21,2023-09-15T08:54,45108.51,3123.40,3.75,5.80,6.70,0.00,0.00,6.70,7.0,NaN,10.1,17.3,46,5.84,1.06,13.1,12.6,0.8,10.0,0.0,97,100,84,11.0,11.7,9.9,1.06,NaN,NaN,NaN,NaN,87,93,79,0.00,1019.5,1020.7,1018.2,945.1,946.1,943.9,NaN,22608.33,14680.00,24140.00,46,10.1,5.4,6.1,0.8,11.7,12.9,10.7,0.36,NaN,0.161,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-16,3,21.0,12.8,20.0,12.6,2023-09-15T20:22,2023-09-16T08:52,44933.16,32604.80,5.80,5.80,0.00,0.00,0.00,0.00,0.0,NaN,7.1,13.7,235,15.91,2.71,16.1,15.9,0.0,0.0,0.0,53,100,3,10.8,11.9,8.6,2.71,NaN,NaN,NaN,NaN,72,90,45,0.00,1017.7,1020.2,1016.6,944.1,946.0,942.6,NaN,24140.00,24140.00,24140.00,235,7.8,3.7,1.4,0.8,12.8,14.2,11.6,1.37,NaN,0.167,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17,3,22.4,12.5,22.4,12.0,2023-09-16T20:23,2023-09-17T08:50,44756.90,38299.05,5.55,5.75,0.00,0.00,0.00,0.00,0.0,NaN,7.7,12.2,204,15.06,2.64,16.9,16.7,0.0,0.0,0.0,65,100,11,10.9,12.4,9.4,2.64,NaN,NaN,NaN,NaN,69,85,46,0.00,1015.0,1017.7,1013.2,941.8,944.1,940.2,NaN,24130.00,23900.00,24140.00,204,7.3,3.7,4.0,0.4,13.2,15.3,10.8,1.43,NaN,0.205,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-18,3,22.4,12.1,21.1,11.0,2023-09-17T20:24,2023-09-18T08:48,44579.84,34959.58,5.40,5.70,0.00,0.10,0.00,0.10,1.0,NaN,10.8,17.3,222,14.36,2.72,17.2,16.6,4.6,40.0,0.0,79,100,13,10.9,13.6,8.5,2.72,NaN,NaN,NaN,NaN,69,90,41,0.00,1014.5,1016.3,1012.2,941.4,942.5,940.5,NaN,24140.00,24140.00,24140.00,222,11.5,6.2,6.5,2.5,13.3,14.9,11.0,1.60,NaN,0.195,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-19,61,24.4,16.3,24.7,15.9,2023-09-18T20:25,2023-09-19T08:47,44402.10,28870.76,4.85,5.65,0.20,0.10,0.00,0.30,3.0,NaN,13.9,22.7,190,13.80,3.12,19.8,19.1,56.7,190.0,0.0,98,100,53,11.7,13.1,10.9,3.12,NaN,NaN,NaN,NaN,61,74,44,0.00,1012.7,1015.8,1011.2,940.3,942.8,939.1,NaN,24140.00,24140.00,24140.00,190,15.2,8.3,5.0,1.1,14.8,16.6,13.1,1.71,NaN,0.155,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-20,61,17.8,11.9,14.7,10.1,2023-09-19T20:27,2023-09-20T08:45,44223.77,0.00,1.70,5.50,4.50,0.10,0.00,4.60,7.0,NaN,36.1,60.5,254,4.33,1.57,14.7,12.7,8.8,60.0,0.0,94,100,70,9.4,11.6,7.9,1.57,NaN,NaN,NaN,NaN,71,87,57,0.00,1020.3,1023.7,1015.1,946.2,948.8,942.1,NaN,22773.33,3880.00,24140.00,254,24.2,13.0,4.0,1.0,11.4,13.9,10.5,0.81,NaN,0.180,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-21,3,19.3,11.1,17.5,10.1,2023-09-20T20:28,2023-09-21T08:43,44044.98,31573.53,5.35,5.50,0.00,0.00,0.00,0.00,0.0,NaN,9.4,17.3,137,12.13,2.13,14.9,13.8,29.6,110.0,0.0,71,100,0,9.4,11.1,7.0,2.13,NaN,NaN,NaN,NaN,71,85,45,0.00,1019.8,1023.5,1018.3,945.8,948.8,944.0,NaN,24140.00,24140.00,24140.00,137,10.4,6.0,5.0,3.3,11.5,13.1,9.1,1.23,NaN,0.196,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22,3,17.6,11.1,14.3,8.2,2023-09-21T20:29,2023-09-22T08:41,43865.84,23857.35,3.95,5.35,0.00,0.20,0.00,0.20,2.0,NaN,33.5,53.6,264,11.83,3.10,14.2,10.4,1.7,20.0,0.0,74,100,0,7.5,9.6,5.7,3.10,NaN,NaN,NaN,NaN,65,75,54,0.00,1023.2,1026.2,1019.5,948.7,951.3,945.6,NaN,24140.00,24140.00,24140.00,264,37.0,21.7,9.4,3.7,10.2,12.3,8.5,0.90,NaN,0.207,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-23,3,20.1,13.2,18.4,9.9,2023-09-22T20:30,2023-09-23T08:39,43686.44,39600.00,5.40,5.40,0.00,0.00,0.00,0.00,0.0,NaN,21.2,34.2,251,18.07,3.93,16.2,13.7,2.5,20.0,0.0,42,100,0,6.2,8.7,3.1,3.93,NaN,NaN,NaN,NaN,52,63,33,0.00,1023.3,1026.0,1022.3,949.3,951.8,947.8,NaN,24140.00,24140.00,24140.00,251,20.6,11.8,10.4,5.1,10.6,12.4,9.2,1.55,NaN,0.186,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-24,3,20.5,9.5,14.9,7.0,2023-09-23T20:31,2023-09-24T08:37,43506.89,39592.77,4.85,5.30,0.00,0.00,0.00,0.00,0.0,NaN,36.2,61.6,264,17.27,4.95,15.6,10.7,2.1,10.0,0.0,30,100,0,3.2,6.3,1.4,4.95,NaN,NaN,NaN,NaN,44,61,35,0.00,1022.1,1025.6,1020.5,948.0,950.0,947.1,NaN,24140.00,24140.00,24140.00,264,40.5,23.0,6.8,2.2,9.1,12.3,5.7,1.52,NaN,0.151,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-25,0,19.1,7.9,15.9,5.6,2023-09-24T20:32,2023-09-25T08:35,43327.30,39523.64,5.30,5.30,0.00,0.00,0.00,0.00,0.0,NaN,8.7,15.1,242,17.92,3.02,13.1,10.7,0.4,10.0,0.0,0,0,0,2.5,6.0,-1.9,3.02,NaN,NaN,NaN,NaN,53,82,25,0.00,1022.2,1025.4,1020.3,947.6,950.2,946.0,NaN,24140.00,24140.00,24140.00,242,11.5,6.0,5.0,1.3,7.7,9.3,5.6,1.66,NaN,0.156,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-26,0,21.5,9.1,19.0,7.0,2023-09-25T20:33,2023-09-26T08:34,43147.79,39454.20,5.25,5.25,0.00,0.00,0.00,0.00,0.0,NaN,13.6,24.1,239,17.69,3.78,15.5,12.8,0.0,0.0,0.0,0,0,0,3.3,5.5,0.4,3.78,NaN,NaN,NaN,NaN,47,75,25,0.00,1018.9,1020.9,1015.9,945.1,946.4,943.7,NaN,24140.00,24140.00,24140.00,239,15.5,8.5,7.9,2.5,9.1,11.4,6.6,1.90,NaN,0.168,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-27,3,22.0,9.1,20.2,6.8,2023-09-26T20:34,2023-09-27T08:32,42968.44,39384.44,5.20,5.20,0.00,0.00,0.00,0.00,0.0,NaN,8.4,15.8,202,17.29,3.09,15.5,13.6,0.8,10.0,0.0,10,100,0,5.3,7.6,3.1,3.09,NaN,NaN,NaN,NaN,54,77,29,0.00,1018.6,1020.3,1016.6,944.8,946.4,943.7,NaN,24140.00,24140.00,24140.00,202,10.7,5.5,5.4,1.5,9.9,12.3,6.8,1.88,NaN,0.156,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28,80,22.5,14.9,20.6,12.7,2023-09-27T20:36,2023-09-28T08:30,42789.38,21600.00,4.90,5.10,0.50,1.50,0.00,2.10,5.0,NaN,13.9,22.0,203,12.12,3.25,18.0,16.0,0.0,0.0,0.0,97,100,52,6.2,9.8,4.0,3.25,NaN,NaN,NaN,NaN,47,68,30,0.00,1016.4,1019.2,1014.3,943.4,945.4,942.4,NaN,24140.00,24140.00,24140.00,203,14.3,7.9,6.8,1.8,11.5,12.8,9.6,1.91,NaN,0.133,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-29,61,20.4,13.7,19.7,10.5,2023-09-28T20:37,2023-09-29T08:28,42610.71,10496.74,3.65,5.05,0.60,0.00,0.00,0.60,4.0,NaN,29.8,48.2,201,7.52,2.11,16.8,15.0,0.0,0.0,0.0,99,100,86,8.4,9.8,7.0,2.11,NaN,NaN,NaN,NaN,59,71,42,0.00,1016.5,1018.7,1014.2,943.1,944.8,941.9,NaN,24140.00,24140.00,24140.00,201,17.1,9.2,2.5,1.1,11.8,13.4,10.3,1.39,NaN,0.141,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-30,45,19.6,9.3,17.8,8.8,2023-09-29T20:38,2023-09-30T08:26,42432.53,24938.79,1.90,4.95,0.00,0.00,0.00,0.00,0.0,NaN,11.8,20.2,267,10.67,2.00,14.3,13.3,8.3,50.0,0.0,54,100,0,9.1,10.4,7.8,2.00,NaN,NaN,NaN,NaN,74,100,47,0.00,1019.7,1020.9,1017.6,945.5,946.3,944.9,NaN,24116.67,23760.00,24140.00,267,9.3,4.7,2.2,0.4,11.1,12.9,9.3,1.21,NaN,0.159,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-10-01,3,20.9,9.4,18.5,7.5,2023-09-30T20:39,2023-10-01T08:24,42254.96,38681.51,5.00,5.00,0.00,0.00,0.00,0.00,0.0,NaN,12.9,22.0,164,15.82,2.82,14.8,13.1,0.0,0.0,0.0,58,100,0,7.9,9.7,4.9,2.82,NaN,NaN,NaN,NaN,66,88,35,0.00,1015.5,1020.0,1013.9,941.7,945.4,939.2,NaN,24140.00,24140.00,24140.00,164,14.2,7.9,4.7,1.5,10.8,13.1,8.1,1.61,NaN,0.154,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-10-02,3,23.9,13.7,21.8,11.1,2023-10-01T20:40,2023-10-02T08:23,42078.11,32399.17,4.30,4.95,0.00,0.00,0.00,0.00,0.0,NaN,17.3,33.1,259,15.02,3.77,18.1,15.7,0.0,0.0,0.0,92,100,8,5.7,8.4,2.3,3.77,NaN,NaN,NaN,NaN,47,63,25,0.00,1013.3,1017.3,1010.1,940.5,943.8,938.6,NaN,24128.33,23860.00,24140.00,259,16.8,9.3,7.2,0.8,11.3,13.0,9.4,2.20,NaN,0.131,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-10-03,3,21.0,9.6,18.1,7.2,2023-10-02T20:41,2023-10-03T08:21,41902.07,36621.87,4.45,4.85,0.00,0.00,0.00,0.00,0.0,NaN,20.7,34.9,262,14.19,3.51,15.9,13.0,1.7,10.0,0.0,39,87,0,5.8,7.2,4.4,3.51,NaN,NaN,NaN,NaN,53,74,35,0.00,1018.8,1022.0,1015.8,945.0,947.4,943.5,NaN,24140.00,24140.00,24140.00,262,21.3,12.6,8.3,0.7,10.3,12.9,6.9,1.61,NaN,0.142,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-10-04,3,21.7,8.1,20.0,5.5,2023-10-03T20:43,2023-10-04T08:19,41726.98,36179.86,4.85,4.85,0.00,0.00,0.00,0.00,0.0,NaN,10.0,15.1,213,15.21,2.81,14.7,12.7,0.4,10.0,0.0,51,98,0,5.9,8.4,4.1,2.81,NaN,NaN,NaN,NaN,59,84,32,0.00,1020.6,1022.9,1017.9,946.4,947.9,945.4,NaN,24140.00,24140.00,24140.00,213,12.2,6.6,6.5,1.3,9.8,12.6,6.5,1.76,NaN,0.152,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-10-05,2,22.8,9.9,21.3,7.6,2023-10-04T20:44,2023-10-05T08:17,41552.53,36421.55,4.80,4.80,0.00,0.00,0.00,0.00,0.0,NaN,9.2,16.9,185,13.34,2.67,15.5,13.7,0.0,0.0,0.0,22,76,0,6.4,8.7,4.8,2.67,NaN,NaN,NaN,NaN,58,78,31,0.00,1016.9,1021.0,1015.0,943.3,947.3,940.4,NaN,24140.00,24140.00,24140.00,185,12.0,6.7,5.8,1.3,10.4,13.3,7.3,1.91,NaN,0.142,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-10-06,80,25.1,15.4,22.9,12.1,2023-10-05T20:45,2023-10-06T08:16,41377.50,25200.00,4.45,4.75,0.00,0.80,0.00,0.80,3.0,NaN,23.8,45.0,243,14.07,4.64,19.4,16.2,0.0,0.0,0.0,75,100,0,5.9,8.9,3.2,4.64,NaN,NaN,NaN,NaN,44,61,26,0.00,1013.9,1017.6,1009.2,941.3,944.4,938.3,NaN,24140.00,24140.00,24140.00,243,26.5,15.3,9.0,3.9,12.0,13.9,10.7,2.36,NaN,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-10-07,80,21.8,13.3,20.7,11.6,2023-10-06T20:46,2023-10-07T08:14,41201.90,26942.37,4.20,4.70,0.00,0.60,0.00,0.60,3.0,NaN,20.6,34.2,297,11.26,2.79,17.4,15.7,1.2,10.0,0.0,90,100,53,8.4,9.3,7.3,2.79,NaN,NaN,NaN,NaN,57,75,39,0.00,1018.7,1020.3,1016.2,945.3,946.2,944.1,NaN,24140.00,24140.00,24140.00,297,16.1,8.9,5.0,2.6,12.2,13.6,10.6,1.60,NaN,0.130,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-10-08,3,19.5,11.3,19.4,10.3,2023-10-07T20:47,2023-10-08T08:12,41025.87,32206.38,4.65,4.65,0.00,0.00,0.00,0.00,0.0,NaN,9.0,16.6,247,10.29,1.83,15.1,14.3,16.2,60.0,0.0,77,100,30,9.9,11.2,8.8,1.83,NaN,NaN,NaN,NaN,72,87,54,0.00,1022.9,1026.2,1019.8,948.7,951.2,946.7,NaN,24140.00,24140.00,24140.00,247,10.2,5.3,3.2,1.3,11.9,13.9,9.7,1.03,NaN,0.138,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-10-09,2,21.9,8.9,19.8,7.3,2023-10-08T20:48,2023-10-09T08:10,40849.51,36363.85,4.55,4.55,0.00,0.00,0.00,0.00,0.0,NaN,14.3,23.8,115,14.28,2.66,15.6,14.2,20.8,150.0,0.0,5,44,0,9.1,11.0,7.3,2.66,NaN,NaN,NaN,NaN,68,90,46,0.00,1020.7,1026.3,1017.8,946.7,951.8,943.2,NaN,24140.00,24140.00,24140.00,115,13.7,7.7,4.3,0.5,11.7,14.8,7.8,1.42,NaN,0.129,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-10-10,0,24.5,11.2,22.8,8.1,2023-10-09T20:50,2023-10-10T08:09,40672.96,36182.58,4.50,4.50,0.00,0.00,0.00,0.00,0.0,NaN,12.6,22.0,195,14.62,3.21,16.8,14.6,0.0,0.0,0.0,0,0,0,5.9,9.3,3.3,3.21,NaN,NaN,NaN,NaN,51,66,29,0.00,1018.3,1023.7,1014.2,944.9,949.6,942.7,NaN,24140.00,24140.00,24140.00,195,15.9,9.0,2.9,1.8,10.8,14.2,6.9,2.18,NaN,0.111,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-10-11,2,24.5,9.2,22.0,6.8,2023-10-10T20:51,2023-10-11T08:07,40496.35,35258.43,4.20,4.45,0.00,0.00,0.00,0.00,0.0,NaN,11.8,19.8,166,14.40,3.11,16.4,14.2,0.0,0.0,0.0,3,43,0,6.3,7.5,3.7,3.11,NaN,NaN,NaN,NaN,55,82,32,0.00,1021.0,1024.0,1018.7,947.3,951.1,944.1,NaN,24140.00,24140.00,24140.00,166,14.7,8.5,4.7,2.3,10.7,14.6,6.7,2.09,NaN,0.120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-10-12,3,26.0,12.7,23.0,9.8,2023-10-11T20:52,2023-10-12T08:05,40319.79,29949.21,4.45,4.45,0.00,0.00,0.00,0.00,0.0,NaN,13.4,22.3,223,13.94,3.41,17.7,15.2,0.0,0.0,0.0,37,100,0,5.0,10.1,0.6,3.41,NaN,NaN,NaN,NaN,47,75,19,0.00,1014.5,1018.4,1012.5,941.5,945.0,939.5,NaN,24140.00,24140.00,24140.00,223,16.8,9.8,7.6,2.5,10.9,13.3,8.5,2.73,NaN,0.128,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-10-13,61,20.3,6.9,15.2,1.3,2023-10-12T20:53,2023-10-13T08:03,40143.41,19892.00,3.40,4.35,5.40,0.00,0.00,5.40,9.0,NaN,43.0,82.8,266,9.74,3.42,12.8,7.1,0.0,0.0,0.0,97,100,31,5.1,7.9,1.8,3.42,NaN,NaN,NaN,NaN,61,74,41,0.00,1021.5,1028.9,1014.4,946.8,952.2,941.8,NaN,23580.83,15680.00,24140.00,266,55.0,30.8,34.2,20.3,8.4,12.7,4.3,1.40,NaN,0.119,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-10-14,61,9.0,2.8,5.8,0.6,2023-10-13T20:54,2023-10-14T08:02,39967.35,5138.99,2.45,4.10,3.20,0.00,0.00,3.20,3.0,NaN,18.7,33.1,246,4.83,0.95,6.5,3.4,0.0,0.0,0.0,70,100,4,2.8,3.8,1.5,0.95,NaN,NaN,NaN,NaN,78,95,63,0.00,1028.6,1029.9,1027.0,951.8,952.9,950.9,NaN,23754.17,14880.00,24140.00,246,18.5,9.9,4.3,2.3,4.3,5.6,2.1,0.42,NaN,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-10-15,3,10.8,1.3,8.8,-1.8,2023-10-14T20:56,2023-10-15T08:00,39791.73,33673.86,4.05,4.15,0.00,0.00,0.00,0.00,0.0,NaN,10.0,19.4,175,11.58,1.42,6.2,3.7,0.0,0.0,0.0,32,100,0,3.0,4.9,0.5,1.42,NaN,NaN,NaN,NaN,81,95,60,0.00,1026.9,1029.2,1023.8,950.1,952.1,948.4,NaN,24140.00,24140.00,24140.00,175,11.6,6.1,4.7,2.1,4.3,7.3,0.7,0.52,NaN,0.132,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-10-16,0,14.5,2.5,11.9,-0.7,2023-10-15T20:57,2023-10-16T07:58,39616.67,33550.25,4.10,4.10,0.00,0.00,0.00,0.00,0.0,NaN,9.3,17.3,165,13.54,1.96,8.2,5.4,0.0,0.0,0.0,0,0,0,2.0,2.9,1.2,1.96,NaN,NaN,NaN,NaN,68,91,42,0.00,1025.4,1027.8,1023.4,949.2,951.7,947.1,NaN,24140.00,24140.00,24140.00,165,11.9,6.6,5.8,3.1,4.9,8.1,1.6,0.96,NaN,0.191,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-10-17,0,17.8,6.4,14.9,3.4,2023-10-16T20:58,2023-10-17T07:57,39442.33,33176.19,4.10,4.10,0.00,0.00,0.00,0.00,0.0,NaN,11.3,20.5,189,13.40,2.24,11.0,8.3,0.0,0.0,0.0,0,0,0,3.8,6.7,2.0,2.24,NaN,NaN,NaN,NaN,64,90,35,0.00,1018.1,1022.5,1016.2,943.2,947.0,941.8,NaN,24140.00,24140.00,24140.00,189,15.0,8.4,7.6,1.6,7.1,10.2,4.1,1.32,NaN,0.183,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-10-18,3,21.8,9.4,18.5,7.7,2023-10-17T20:59,2023-10-18T07:55,39268.84,32400.00,4.10,4.10,0.00,0.00,0.00,0.00,0.0,NaN,14.5,23.4,245,12.35,2.93,15.1,12.3,0.0,0.0,0.0,51,100,0,3.6,5.9,2.1,2.93,NaN,NaN,NaN,NaN,48,73,28,0.00,1019.7,1024.9,1016.3,945.7,949.6,943.6,NaN,24140.00,24140.00,24140.00,245,15.4,8.5,4.7,0.7,9.0,11.8,6.7,1.88,NaN,0.120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-10-19,2,20.1,6.8,18.3,4.1,2023-10-18T21:01,2023-10-19T07:53,39096.32,32960.93,4.00,4.00,0.00,0.00,0.00,0.00,0.0,NaN,11.0,16.9,204,12.59,2.23,12.7,10.4,0.0,0.0,0.0,6,67,0,5.2,6.8,3.7,2.23,NaN,NaN,NaN,NaN,63,82,38,0.00,1022.3,1025.3,1020.2,947.5,950.9,944.6,NaN,24140.00,24140.00,24140.00,204,13.2,7.4,7.9,2.0,8.5,12.1,5.0,1.46,NaN,0.124,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-10-20,3,20.4,11.0,18.1,8.0,2023-10-19T21:02,2023-10-20T07:52,38924.93,31457.75,4.00,4.00,0.00,0.00,0.00,0.00,0.0,NaN,13.7,21.2,219,12.42,2.60,14.7,12.2,0.0,0.0,0.0,28,95,0,4.6,6.9,2.2,2.60,NaN,NaN,NaN,NaN,53,70,30,0.00,1016.3,1019.8,1012.9,942.5,945.2,940.4,NaN,24140.00,24140.00,24140.00,219,15.0,8.3,4.7,1.3,9.2,11.5,7.4,1.68,NaN,0.170,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-10-21,80,20.3,8.1,19.0,5.9,2023-10-20T21:03,2023-10-21T07:50,38754.81,29808.89,3.50,3.95,0.00,0.50,0.00,0.50,1.0,NaN,9.9,16.9,219,9.50,1.86,13.7,11.9,1.7,20.0,0.0,68,100,2,6.2,8.5,4.3,1.86,NaN,NaN,NaN,NaN,62,80,41,0.00,1019.0,1020.2,1017.7,944.8,946.5,942.4,NaN,24140.00,24140.00,24140.00,219,11.2,6.1,6.1,2.8,9.4,12.7,6.1,1.40,NaN,0.164,NaN,NaN,NaN,NaN,NaN,NaN,NaN
